SN;ID;Hi;Low
520008346;0200000FC0211101;33554447;3223392513
520008346;0200000FC0211101;33554447;3223392513
520008346;DD00000FBFD6D601;3707764751;3218527745
520008675;3000000FBF48DD01;805306383;3209223425
520008874;F500000761D2E301;4110417927;1641210625
520008875;1B00000FC052FF01;452984847;3226664705
520008876;5,9E+15;1493172231;1646669825
520008877;380000076206C501;939524103;1644610817
520008878;0300000FBF95FC01;50331663;3214277633
520008879;4A00000FC04DBE01;1241513999;3226320385
520009406;6600000FC034B801;1711276047;3224680449
520009407;F800000FC057CB01;4160749583;3226979073
520009408;6500000FBED2B301;1694498831;3201479425
520009409;BA00000FBEE09101;3120562191;3202388225
520009410;2E00000FBFB99D01;771751951;3216612609
520009410;2E00000FBFB99D01;771751951;3216612609
520009410;2E00000FBFB99D01;771751951;3216612609
520009410;2E00000FBFB99D01;771751951;3216612609
520009411;1600000FBE369301;369098767;3191247617
520009971;9200000FC029E501;2449473551;3223971073
520009972;0400000FBEBA9801;67108879;3199899649
520009973;ED00000FBED8A101;3976200207;3201868033
520009974;5700000FC0272E01;1459617807;3223793153
520009975;7300000FBFBEF701;1929379855;3216963329
520009977;6200000FBEDC9D01;1644167183;3202129153
520009977;6200000FBEDC9D01;1644167183;3202129153
520009977;6200000FBEDC9D01;1644167183;3202129153
520010397;4F00000FC0530A01;1325400079;3226667521
520010397;4F00000FC0530A01;1325400079;3226667521
520010397;4F00000FC0530A01;1325400079;3226667521
520010398;8C00000FBE5E2501;2348810255;3193840897
520010399;A100000FBE351D01;2701131791;3191151873
520010400;0000000FC034F601;15;3224696321
520010401;1C00000FBEA20D01;469762063;3198291201
520010402;3500000FBE717501;889192463;3195106561
520010402;3500000FBE717501;889192463;3195106561
520010402;3500000FBE717501;889192463;3195106561
520010403;0E00000FC0206201;234881039;3223347713
520010403;0E00000FC0206201;234881039;3223347713
520010404;9C00000FBE4E3401;2617245711;3192796161
520010652;EF00000FBF085901;4009754639;3204995329
520010653;0D00000FC021ED01;218103823;3223448833
520010654;6700000FBEEBF301;1728053263;3203134209
520010654;6700000FBEEBF301;1728053263;3203134209
520010655;6F00000FBFC11601;1862270991;3217102337
520010656;B600000FC0254601;3053453327;3223668225
520010658;F500000FBF6ED501;4110417935;3211711745
520010659;1600000FBE779C01;369098767;3195509761
520011036;A600000FC047F101;2785017871;3225940225
520011036;A600000FC047F101;2785017871;3225940225
520011036;A600000FC047F101;2785017871;3225940225
520011036;A600000FC047F101;2785017871;3225940225
520011036;A600000FC047F101;2785017871;3225940225
520011036;A600000FC047F101;2785017871;3225940225
520011037;9800000FBEF8EA01;2550136847;3203983873
520011038;8200000FBED1F701;2181038095;3201431297
520011039;CC00000FBF230E01;3422552079;3206745601
520011040;BE00000FBEE6E101;3187671055;3202801921
520011041;9B00000FC01EE101;2600468495;3223249153
520011042;5B00000FBF65C201;1526726671;3211117057
520011043;A300000FBF38E301;2734686223;3208176385
520011217;1500000FBEF06901;352321551;3203426561
520011229;F300000FBFF3F001;4076863503;3220434945
520011230;6200000FC0451301;1644167183;3225752321
520011231;6A00000FBF80BA01;1778384911;3212884481
520011232;A700000FBF1DB301;2801795087;3206394625
520011233;1600000FBFAC9401;369098767;3215758337
520011233;1600000FBFAC9401;369098767;3215758337
520011233;1600000FBFAC9401;369098767;3215758337
520011233;1600000FBFAC9401;369098767;3215758337
520011255;6600000FBE61A001;1711276047;3194068993
520011256;8000000FC0287701;2147483663;3223877377
520011391;0200000AE51AA001;33554442;3843727361
520011516;6E00000FC04E9A01;1845493775;3226376705
520011517;5200000FBE467301;1375731727;3192288001
520011518;2B00000FC0483D01;721420303;3225959681
520011519;ED00000FC0129B01;3976200207;3222444801
520011520;EA00000FBFDF0601;3925868559;3219064321
520011521;6100000FBE76D601;1627389967;3195459073
520011521;6100000FBE76D601;1627389967;3195459073
520011522;C100000FC0624C01;3238002703;3227667457
520012660;5500000FC0625601;1426063375;3227670017
520012661;7C00000FBFC9D001;2080374799;3217674241
520012662;5E00000FC01FAD01;1577058319;3223301377
520012663;A000000FBF054201;2684354575;3204792833
520012663;A000000FBF054201;2684354575;3204792833
520012664;9C00000FBF80C801;2617245711;3212888065
520012665;BE00000FBE44F401;3187671055;3192189953
520012666;8B00000FBFDEE101;2332033039;3219054849
520012666;8B00000FBFDEE101;2332033039;3219054849
520012697;2E00000761E93601;771751943;1642673665
520012961;8E00000FC022F401;2382364687;3223516161
520012962;1200000FBFAAE401;301989903;3215647745
520012963;6900000FBFBE3001;1761607695;3216912385
520012964;FF00000FC046EB01;4278190095;3225873153
520012965;3B00000FBEB76001;989855759;3199688705
520012966;3700000FBF5EB201;922746895;3210654209
520012966;8B00000FBFDEE101;2332033039;3219054849
520012967;D200000FBF468F01;3523215375;3209072385
520012968;C300000FBEE6ED01;3271557135;3202804993
520013275;1900000FBF3B8201;419430415;3208348161
520013276;9000000FBEF9BF01;2415919119;3204038401
520013277;3B00000FBEFC9501;989855759;3204224257
520013278;B900000FBEE57A01;3103784975;3202710017
520013279;3800000FC0048901;939524111;3221522689
520013279;3800000FC0048901;939524111;3221522689
520013279;3800000FC0048901;939524111;3221522689
520013280;8000000FBF064001;2147483663;3204857857
520013281;9800000FBEB12D01;2550136847;3199282433
520013282;6A00000FBFD67301;1778384911;3218502401
520013282;6A00000FBFD67301;1778384911;3218502401
520013282;6A00000FBFD67301;1778384911;3218502401
520013282;6A00000FBFD67301;1778384911;3218502401
520013499;3500000FBF229901;889192463;3206715649
520013500;3500000FC054F901;889192463;3226794241
520013501;1D00000FBED13701;486539279;3201382145
520013502;9A00000FBFD8AA01;2583691279;3218647553
520013502;9A00000FBFD8AA01;2583691279;3218647553
520013503;7900000FC0621501;2030043151;3227653377
520013504;C300000FBFED5601;3271557135;3220002305
520013505;5100000FC0205401;1358954511;3223344129
520013506;2600000FBE717B01;637534223;3195108097
520013780;CA00000FBF394801;3388997647;3208202241
520013781;3600000FBED90C01;905969679;3201895425
520013782;7400000FBE908A01;1946157071;3197143553
520013783;3E00000FBE832501;1040187407;3196265729
520013784;C800000FC0496D01;3355443215;3226037505
520013784;C800000FC0496D01;3355443215;3226037505
520013784;C800000FC0496D01;3355443215;3226037505
520013784;C800000FC0496D01;3355443215;3226037505
520013785;D000000FBFED5801;3489660943;3220002817
520013786;AD00000FC06B8C01;2902458383;3228273665
520013787;7B00000FBEDDD501;2063597583;3202209025
520014156;B100000FBEBB3701;2969567247;3199940353
520014157;FB00000FBEC15401;4211081231;3200340993
520014158;C400000FBF30E001;3288334351;3207651329
520014159;CF00000FBE43DD01;3472883727;3192118529
520014160;8C00000FBF9B3A01;2348810255;3214621185
520014160;8C00000FBF9B3A01;2348810255;3214621185
520014161;9100000FBF9E3001;2432696335;3214815233
520014162;8A00000FBFAEF001;2315255823;3215912961
520014163;6200000FBFE6BD01;1644167183;3219569921
520014590;C300000FBE7E8001;3271557135;3195961345
520014591;7C00000FBFDA7201;2080374799;3218764289
520014592;3B00000FBFE59501;989855759;3219494145
520014594;E400000FC061ED01;3825205263;3227643137
520014595;4700000FBF1B3A01;1191182351;3206232577
520014596;CD00000FBEBEC301;3439329295;3200172801
520014597;6200000FBEE6E501;1644167183;3202802945
520014932;4F00000FBF5C2F01;1325400079;3210489601
520014932;4F00000FBF5C2F01;1325400079;3210489601
520014932;4F00000FBF5C2F01;1325400079;3210489601
520014933;DA00000FBEC1F801;3657433103;3200382977
520014934;1300000FBF01A501;318767119;3204556033
520014934;1300000FBF01A501;318767119;3204556033
520014935;8E00000FBF2CC801;2382364687;3207383041
520014936;2000000FBFDD9D01;536870927;3218971905
520014937;7900000FBE893D01;2030043151;3196665089
520014938;0F00000FBFD58001;251658255;3218440193
520014939;5000000FBFF5BD01;1342177295;3220552961
520015215;C100000FC0435E01;3238002703;3225640449
520015236;2A00000FBF479D01;704643087;3209141505
520015237;FC00000FC0339401;4227858447;3224605697
520015238;CD00000FC034EF01;3439329295;3224694529
520015239;5E00000FBF610501;1577058319;3210806529
520015240;0900000FC005A401;150994959;3221595137
520015474;AE00000FC0372901;2919235599;3224840449
520015475;C700000FBEEB7E01;3338665999;3203104257
520015475;C700000FBEEB7E01;3338665999;3203104257
520015475;C700000FBEEB7E01;3338665999;3203104257
520015475;C700000FBEEB7E01;3338665999;3203104257
520015476;7400000FC0305701;1946157071;3224393473
520015476;7400000FC0305701;1946157071;3224393473
520015477;3200000FBFA31C01;838860815;3215137793
520015478;2F00000FBF804B01;788529167;3212856065
520015885;F100000FBF6B8E01;4043309071;3211496961
520015886;5E00000FBEC63501;1577058319;3200660737
520015887;1F0000107F209E01;520093712;2132844033
520015888;BC0000107E9EED01;3154116624;2124344577
520015889;1D0000107E9DCE01;486539280;2124271105
520015890;A60000107E996501;2785017872;2123982081
520015891;A400000FBF5D3301;2751463439;3210556161
520015892;170000107E7AEF01;385875984;2121985793
520016384;C70000107F44C501;3338666000;2135213313
520016385;FF0000107EA77A01;4278190096;2124904961
520016386;390000107EF8A101;956301328;2130223361
520016387;650000107F431401;1694498832;2135102465
520016388;3D0000107F355001;1023410192;2134200321
520016389;ED0000107F336801;3976200208;2134075393
520016390;750000107EE5A501;1962934288;2128979201
520017053;EB00000FC00E8B01;3942645775;3222178561
520017058;F700000FBE3F1801;4143972367;3191805953
520017059;9500000FBE748501;2499805199;3195307265
520017070;2500000FC0347C01;620757007;3224665089
520017075;E400000FC01EFE01;3825205263;3223256577
520017075;E400000FC01EFE01;3825205263;3223256577
520017075;E400000FC01EFE01;3825205263;3223256577
520017078;C000000FBEF97501;3221225487;3204019457
520017079;0800000FC0627301;134217743;3227677441
520017080;5900000FBEF89901;1493172239;3203963137
520017499;B00000107ED32401;2952790032;2127766529
520017500;7B0000107F327801;2063597584;2134013953
520017501;9E0000107F24DB01;2650800144;2133121793
520017502;550000107EEC5D01;1426063376;2129419521
520017503;530000107EEC6801;1392508944;2129422337
520017503;530000107EEC6801;1392508944;2129422337
520017503;530000107EEC6801;1392508944;2129422337
520017503;530000107EEC6801;1392508944;2129422337
520017503;530000107EEC6801;1392508944;2129422337
520017503;530000107EEC6801;1392508944;2129422337
520017504;320000107F5C6001;838860816;2136760321
520017506;0B0000107F0EB501;184549392;2131670273
520017857;590000107F335B01;1493172240;2134072065
520017858;D20000107EBCD601;3523215376;2126304769
520017859;B10000107E810C01;2969567248;2122386433
520017859;B10000107E810C01;2969567248;2122386433
520017860;910000107EF6FE01;2432696336;2130116097
520017861;5F0000107F115701;1593835536;2131842817
520017861;800000107F4AB901;2147483664;2135603457
520017861;800000107F4AB901;2147483664;2135603457
520017861;800000107F4AB901;2147483664;2135603457
520017861;800000107F4AB901;2147483664;2135603457
520017861;800000107F4AB901;2147483664;2135603457
520017862;D30000107F16D601;3539992592;2132203009
520017863;530000107ECD7A01;1392508944;2127395329
520018515;0D0000107EB1F101;218103824;2125590785
520018516;6B0000107E986501;1795162128;2123916545
520018517;470000107F08DB01;1191182352;2131286785
520018517;470000107F08DB01;1191182352;2131286785
520018518;D60000107F3FAF01;3590324240;2134880001
520018518;D60000107F3FAF01;3590324240;2134880001
520018519;8E0000107EF3E701;2382364688;2129913601
520018520;920000107E9BC001;2449473552;2124136449
520018521;0E0000107F0E1601;234881040;2131629569
520018522;8D0000107EB70301;2365587472;2125923073
520019083;4B0000107F2EEC01;1258291216;2133781505
520019084;630000107E93CA01;1660944400;2123614721
520019085;A40000107F2BB201;2751463440;2133570049
520019086;2A0000107EBCDD01;704643088;2126306561
520019087;410000107F587101;1090519056;2136502529
520019087;410000107F587101;1090519056;2136502529
520019087;410000107F587101;1090519056;2136502529
520019088;C60000107F003201;3321888784;2130719233
520019089;4B0000107E823F01;1258291216;2122465025
520020221;D20000107E9B9201;3523215376;2124124673
520020222;640000107F27E801;1677721616;2133321729
520020223;620000107F218B01;1644167184;2132904705
520020224;050000107E785601;83886096;2121815553
520020225;9C0000107EEB2D01;2617245712;2129341697
520020226;8F0000107E905401;2399141904;2123387905
520020227;550000107EA6B101;1426063376;2124853505
520020228;350000107EB56801;889192464;2125817857
520020986;A70000107F127701;2801795088;2131916545
520020987;A50000107F3AA701;2768240656;2134550273
520020988;E80000107F072D01;3892314128;2131176705
520020989;E50000107F323D01;3841982480;2133998849
520020990;A60000107EA77901;2785017872;2124904705
520020990;A60000107EA77901;2785017872;2124904705
520020991;750000107F112101;1962934288;2131828993
520020992;470000107F5A7601;1191182352;2136634881
520020993;640000107F330501;1677721616;2134050049
520021435;5A0000107EBE0C01;1509949456;2126384129
520021435;5A0000107EBE0C01;1509949456;2126384129
520021436;840000107F1E6401;2214592528;2132698113
520021437;CF0000107F4F6A01;3472883728;2135910913
520021444;640000107E8C7401;1677721616;2123133953
520021445;1A0000107EA27B01;436207632;2124577537
520021446;920000107F3EC201;2449473552;2134819329
520021447;840000107F3D4401;2214592528;2134721537
520021616;220000107F0A3101;570425360;2131374337
520021618;C50000107F21B601;3305111568;2132915713
520021619;AA0000107E8FD001;2852126736;2123354113
520021620;920000107F1DE201;2449473552;2132664833
520021621;6E0000107F4D5001;1845493776;2135773185
520021622;5F0000107F1BAD01;1593835536;2132520193
520021623;770000107EAB3E01;1996488720;2125151745
520021624;4C0000107F3DFE01;1275068432;2134769153
520021930;860000107EDB6801;2248146960;2128308225
520021931;550000107ED16A01;1426063376;2127653377
520021932;9B0000107EB7AE01;2600468496;2125966849
520021932;9B0000107EB7AE01;2600468496;2125966849
520021933;850000107F23D601;2231369744;2133054977
520021934;690000107F004301;1761607696;2130723585
520021935;150000107E7DB301;352321552;2122167041
520021936;C80000107E96E001;3355443216;2123816961
520021937;D40000107ECE4501;3556769808;2127447297
520022318;2A0000107E8A0901;704643088;2122975489
520022319;0F0000107F456601;251658256;2135254529
520022320;DC0000107EB32801;3690987536;2125670401
520022321;740000107EECF101;1946157072;2129457409
520022322;600000107F409C01;1610612752;2134940673
520022323;B40000107E7E9001;3019898896;2122223617
520022323;B40000107E7E9001;3019898896;2122223617
520022324;240000107F116E01;603979792;2131848705
520022324;240000107F116E01;603979792;2131848705
520022325;1A0000107F48E801;436207632;2135484417
520022722;650000107F055401;1694498832;2131055617
520022723;380000107E9D4401;939524112;2124235777
520022724;E50000107EFEF301;3841982480;2130637569
520022724;E50000107EFEF301;3841982480;2130637569
520022724;E50000107EFEF301;3841982480;2130637569
520022724;E50000107EFEF301;3841982480;2130637569
520022725;470000107EE9AB01;1191182352;2129242881
520022726;210000107ED0B601;553648144;2127607297
520022727;800000107F442701;2147483664;2135172865
520022728;360000107EEE8201;905969680;2129560065
520022729;500000107E9F4101;1342177296;2124366081
520022730;FE0000107F127401;4261412880;2131915777
520023133;6000000FBEF76601;1610612751;3203884545
520023134;6700000FC04A3701;1728053263;3226089217
520023135;4200000761D8BC01;1107296263;1641593857
520023136;0700000FBFA30E01;117440527;3215134209
520023137;8800000FC0249701;2281701391;3223623425
520023138;9D00000FBEFB6201;2634022927;3204145665
520023139;7500000761F9AF01;1962934279;1643753217
520023140;3700000FC053A501;922746895;3226707201
520023141;6F000007622A1801;1862270983;1646925825
520023414;BB0000107EA61701;3137339408;2124814081
520023415;6E0000107F141E01;1845493776;2132024833
520023416;CA0000107E8BCF01;3388997648;2123091713
520023417;2C0000107E878901;738197520;2122811649
520023417;2C0000107E878901;738197520;2122811649
520023418;6C0000107F516601;1811939344;2136040961
520023419;000000107F1FFF01;16;2132803329
520023420;140000107F568601;335544336;2136376833
520023421;5B0000107E894401;1526726672;2122925057
520023635;5C0000107F2BB901;1543503888;2133571841
520023636;140000107F4AA301;335544336;2135597825
520023637;A40000107E830501;2751463440;2122515713
520023638;660000107EE4B201;1711276048;2128916993
520023638;660000107EE4B201;1711276048;2128916993
520023639;880000107F53AD01;2281701392;2136190209
520023640;800000107E7C3501;2147483664;2122069249
520023641;D40000107E904401;3556769808;2123383809
520023642;FC0000107EB67C01;4227858448;2125888513
520023642;FC0000107EB67C01;4227858448;2125888513
520023643;430000107F3D0201;1124073488;2134704641
520023644;630000107EC50301;1660944400;2126840577
520023644;630000107EC50301;1660944400;2126840577
520023644;630000107EC50301;1660944400;2126840577
520024139;A30000107EEE1D01;2734686224;2129534209
520024139;A30000107EEE1D01;2734686224;2129534209
520024140;FA0000107F1B8301;4194304016;2132509441
520024141;A30000107F1B8001;2734686224;2132508673
520024142;EF0000107EA7E201;4009754640;2124931585
520024143;520000107F1D1401;1375731728;2132612097
520024144;D40000107EBCE301;3556769808;2126308097
520024145;750000107F21A301;1962934288;2132910849
520024145;750000107F21A301;1962934288;2132910849
520024146;5A0000107EFA7E01;1509949456;2130345473
520024393;6A0000107F45BE01;1778384912;2135277057
520024395;D10000107EDC5D01;3506438160;2128370945
520024396;B60000107EAE3001;3053453328;2125344769
520024397;B30000107E8BE501;3003121680;2123097345
520024398;A90000107F331C01;2835349520;2134055937
520024399;880000107ECDCE01;2281701392;2127416833
520024400;310000107F589201;822083600;2136510977
520024401;2A0000107F501801;704643088;2135955457
520024877;930000107EBE3301;2466250768;2126394113
520024878;B20000107ED22E01;2986344464;2127703553
520024879;4C0000107EEF2701;1275068432;2129602305
520024880;7D0000107EA84A01;2097152016;2124958209
520024881;F20000107F512301;4060086288;2136023809
520024882;F90000107EE22401;4177526800;2128749569
520024883;BC0000107EFEF001;3154116624;2130636801
520024884;F30000107EADEA01;4076863504;2125326849
520025082;F20000107F2C0201;4060086288;2133590529
520025083;600000107F25FC01;1610612752;2133195777
520025084;B00000107F0E7A01;2952790032;2131655169
520025085;2F0000107F412B01;788529168;2134977281
520025086;580000107ED94D01;1476395024;2128170241
520025087;020000107F317901;33554448;2133948673
520025088;210000107EE03401;553648144;2128622593
520025088;210000107EE03401;553648144;2128622593
520025088;210000107EE03401;553648144;2128622593
520025089;030000107F16B801;50331664;2132195329
520025089;030000107F16B801;50331664;2132195329
520025089;030000107F16B801;50331664;2132195329
520025319;040000107E8B4001;67108880;2123055105
520025320;0C00000FC0593401;201326607;3227071489
520025321;F900000FBECCF201;4177526799;3201102337
520025322;D20000107F4B7901;3523215376;2135652609
520025323;260000107E933B01;637534224;2123578113
520025324;E70000107E7BB101;3875536912;2122035457
520025325;EA00001130484401;3925868561;810042369
520025819;E000001130726301;3758096401;812802817
520025819;E000001130726301;3758096401;812802817
520025819;E000001130726301;3758096401;812802817
520025820;4D0000112FFA7B01;1291845649;804944641
520025821;6,1E+15;1627389969;805909761
520025822;AE00001130773501;2919235601;813118721
520025823;5B00001130855B01;1526726673;814045953
520025823;5B00001130855B01;1526726673;814045953
520025824;140000107E8C9701;335544336;2123142913
520025825;D400001130778901;3556769809;813140225
520025826;800000107E876E01;2147483664;2122804737
520026120;99000011303B8E01;2566914065;809209345
520026121;7100001130C04601;1895825425;817907201
520026122;74000011300C7301;1946157073;806122241
520026123;2B00001130A78101;721420305;816283905
520026124;EF000011300BDA01;4009754641;806083073
520026125;C400001130B17D01;3288334353;816938241
520026332;B9000011309A9901;3103784977;815438081
520026333;E900001130200701;3909091345;807405313
520026334;6000000FBE39C201;1610612751;3191456257
520026335;0600000FBF897A01;100663311;3213457921
520026336;CF00001130210201;3472883729;807469569
520026337;6F0000112FF96A01;1862270993;804874753
520026349;0E000011300B8001;234881041;806060033
520027388;3F0000112FE83001;1056964625;803745793
520027388;3F0000112FE83001;1056964625;803745793
520027388;3F0000112FE83001;1056964625;803745793
520027388;3F0000112FE83001;1056964625;803745793
520027389;3600001130B31B01;905969681;817044225
520027390;6E00001130595601;1845493777;811161089
520027391;2A0000112FF61C01;704643089;804658177
520027392;150000113070B501;352321553;812692737
520027393;8,7E+15;2264924177;813975041
520027394;7300001130A42C01;1929379857;816065537
520027787;3900001130C89001;956301329;818450433
520027788;AA00001130951001;2852126737;815075329
520027789;CC0000113080AA01;3422552081;813738497
520027790;7D000011306BE801;2097152017;812378113
520027792;0B000011304C7A01;184549393;810318337
520027793;83000011306EAB01;2197815313;812559105
520027793;83000011306EAB01;2197815313;812559105
520027794;C900001130ADB701;3372220433;816690945
520027795;E300001130C25B01;3808428049;818043649
520027796;EA00001130896701;3925868561;814311169
520027797;6700001130A1EF01;1728053265;815918849
520027798;5800001130BC9E01;1476395025;817667585
520027799;630000112FF90001;1660944401;804847617
520027800;A5000011306EB701;2768240657;812562177
520027800;A5000011306EB701;2768240657;812562177
520028423;81000011303C1501;2164260881;809243905
520028424;BB0000112FFA0901;3137339409;804915457
520028424;BB0000112FFA0901;3137339409;804915457
520028424;BB0000112FFA0901;3137339409;804915457
520028425;0B000011306D6801;184549393;812476417
520028426;7F000011300BE601;2130706449;806086145
520028427;98000011308DF301;2550136849;814609153
520028428;7200001130724C01;1912602641;812796929
520028429;A000001130B20B01;2684354577;816974593
520029089;B600001130C00001;3053453329;817889281
520029090;5500001130B3F601;1426063377;817100289
520029091;F100001130B73901;4043309073;817314049
520029092;5600001130C79001;1442840593;818384897
520029093;9300001130544B01;2466250769;810830593
520029094;A3000011304E8901;2734686225;810453249
520029095;1,00E+13;268435473;814824961
520029095;1,00E+13;268435473;814824961
520029096;5,00001E+14;83886097;809731073
520029454;3700001130AFBB01;922746897;816823041
520029455;8A00001130915D01;2315255825;814832897
520029456;6A0000112FF8D001;1778384913;804835329
520029457;EB00001130B1A801;3942645777;816949249
520029458;9800001130C71F01;2550136849;818355969
520029459;33000011308CBD01;855638033;814529793
520029460;B700001130576F01;3070230545;811036417
520029461;B500001130777701;3036676113;813135617
520029957;370000113089E601;922746897;814343681
520029957;370000113089E601;922746897;814343681
520029957;370000113089E601;922746897;814343681
520029957;370000113089E601;922746897;814343681
520029960;910000112FFB6601;2432696337;805004801
520029961;4400001130393D01;1140850705;809057537
520029962;9,5E+15;2499805201;814244097
520029963;09000011300C7F01;150994961;806125313
520029964;1900001130C8B901;419430417;818460929
520029965;980000113070FE01;2550136849;812711425
520029966;8A0000113022D801;2315255825;807589889
520030189;9E000011307F4C01;2650800145;813648897
520030190;FD0000112FFB7701;4244635665;805009153
520030191;CF00001130C30101;3472883729;818086145
520030192;3300001130B09301;855638033;816878337
520030193;CD00001130C8F101;3439329297;818475265
520030194;B100001130C5CD01;2969567249;818269441
520030195;300000113006FD01;805306385;805764353
520030196;950000113085D401;2499805201;814076929
520030197;B30000113087FA01;3003121681;814217729
520030198;5,1E+15;1358954513;809517825
520030199;F900001130A87B01;4177526801;816347905
520030200;530000113070D201;1392508945;812700161
520030201;030000112FFB4901;50331665;804997377
520030202;A400001130721701;2751463441;812783361
520030203;1200001130AE2801;301989905;816719873
520030204;47000011309AA701;1191182353;815441665
520030698;0400001130ACB701;67108881;816625409
520030699;6,3E+15;1660944401;815366913
520030700;2200001130A11E01;570425361;815865345
520030701;7700001130ACC201;1996488721;816628225
520030702;A200001130944501;2717909009;815023361
520030703;C800001130029201;3355443217;805474817
520030704;0400001130856D01;67108881;814050561
520030705;C20000113067AD01;3254779921;812100865
520031155;8000001130947F01;2147483665;815038209
520031156;A00000113063A101;2684354577;811835649
520031157;9600001130A20601;2516582417;815924737
520031158;870000113097E401;2264924177;815260673
520031159;ED00001130919601;3976200209;814847489
520031160;7600001130A48F01;1979711505;816090881
520031161;9C00001130C24401;2617245713;818037761
520031162;1D00001130206601;486539281;807429633
520032960;EE00001130A94A01;3992977425;816400897
520032961;D000001130392701;3489660945;809051905
520032962;1400001130A7CC01;335544337;816303105
520032963;0C00001130A98601;201326609;816416257
520033260;2200001130AF8001;570425361;816807937
520033261;B300001130C4C701;3003121681;818202369
520033262;4E00001130BD2A01;1308622865;817703425
520033262;C700001130949D01;3338666001;815045889
520033263;4E00001130BD2A01;1308622865;817703425
520033263;4E00001130BD2A01;1308622865;817703425
520033263;4E00001130BD2A01;1308622865;817703425
520033556;8B00001130861E01;2332033041;814095873
520033556;8B00001130861E01;2332033041;814095873
520033557;5E+15;1342177297;806916353
520033558;1500001130C01B01;352321553;817896193
520033559;5200001130A48001;1375731729;816087041
520034067;2,4E+15;603979793;814040065
520034067;2,4E+15;603979793;814040065
520034068;A200001130C7F101;2717909009;818409729
520034069;4E0000113070A501;1308622865;812688641
520034070;DC000011309E2501;3690987537;815670529
520034071;C700001130289F01;3338666001;807968513
520034071;C700001130289F01;3338666001;807968513
520034072;E800001130095801;3892314129;805918721
520034073;C200001130482101;3254779921;810033409
520034073;C200001130482101;3254779921;810033409
520034073;C200001130482101;3254779921;810033409
520034073;C200001130482101;3254779921;810033409
520034074;B20000113094DD01;2986344465;815062273
520034746;5A0000112FEBC301;1509949457;803980033
520034748;37000011308FB001;922746897;814723073
520034749;78000011305C8601;2013265937;811369985
520034750;F00000113097B701;4026531857;815249153
520034751;FA00001130B38701;4194304017;817071873
520034752;110000112FFADB01;285212689;804969217
520034753;C100001130861301;3238002705;814093057
520035024;690000112FFB6D01;1761607697;805006593
520035025;A000001130484901;2684354577;810043649
520035026;0C00001130782C01;201326609;813181953
520035027;C7000011306EDF01;3338666001;812572417
520035028;8F00001130027001;2399141905;805466113
520035409;A90000113070CA01;2835349521;812698113
520035410;540000113021E401;1409286161;807527425
520035410;540000113021E401;1409286161;807527425
520035413;C300001130A98C01;3271557137;816417793
520035413;C300001130A98C01;3271557137;816417793
520035413;C300001130A98C01;3271557137;816417793
520035414;8,30E+13;2197815313;809516545
520035415;4200001130AEE201;1107296273;816767489
520035678;CE0000113085C401;3456106513;814072833
520035679;E700001130B2E901;3875536913;817031425
520035679;E700001130B2E901;3875536913;817031425
520035679;E700001130B2E901;3875536913;817031425
520035680;A100001130595C01;2701131793;811162625
520035681;AF0000113057BB01;2936012817;811055873
520035682;9700001130695A01;2533359633;812210689
520035683;5700001130C43E01;1459617809;818167297
520035684;7F00001130274101;2130706449;807878913
520035685;15000011308AF701;352321553;814413569
520035925;CB0000107EEE2A01;3405774864;2129537537
520035925;CB0000107EEE2A01;3405774864;2129537537
520035927;6B00001130BF9201;1795162129;817861121
520035928;930000113084F801;2466250769;814020609
520035928;930000113084F801;2466250769;814020609
520035928;930000113084F801;2466250769;814020609
520035928;930000113084F801;2466250769;814020609
520035929;5900001130394A01;1493172241;809060865
520035930;DD00001130912701;3707764753;814819073
520035931;DE00001130AFAD01;3724541969;816819457
520035932;8900001130B4BD01;2298478609;817151233
520035932;8900001130B4BD01;2298478609;817151233
520035933;5300001130437B01;1392508945;809728769
520035933;5300001130437B01;1392508945;809728769
520036143;BB00001130C6B901;3137339409;818329857
520036143;BB00001130C6B901;3137339409;818329857
520036143;BB00001130C6B901;3137339409;818329857
520036144;2,7E+15;654311441;815022593
520036145;020000112FEA5C01;33554449;803888129
520036145;020000112FEA5C01;33554449;803888129
520036146;0600001130AAF201;100663313;816509441
520036147;5D00001130AF9F01;1560281105;816815873
520036148;DF00001130764A01;3741319185;813058561
520036149;ED000011308AFC01;3976200209;814414849
520036150;470000107F1B7901;1191182352;2132506881
520036351;2000001130BB7E01;536870929;817593857
520036352;3600001130A5C401;905969681;816169985
520036352;3600001130A5C401;905969681;816169985
520036353;8200001130720B01;2181038097;812780289
520036354;5B00001130B38F01;1526726673;817073921
520036357;CF00001130394301;3472883729;809059073
520036359;4300001130678C01;1124073489;812092417
520036360;520000113098AE01;1375731729;815312385
520036361;9E00001130C8AD01;2650800145;818457857
520036361;9E00001130C8AD01;2650800145;818457857
520036361;9E00001130C8AD01;2650800145;818457857
520037671;A70000112FF74E01;2801795089;804736513
520037672;0500001130A94F01;83886097;816402177
520037673;9E00001130AEE601;2650800145;816768513
520037674;8,6E+15;2248146961;807436289
520037675;D800001130402E01;3623878673;809512449
520037676;4,7E+15;1191182353;812861185
520037677;AA00001130737701;2852126737;812873473
520037677;AA00001130737701;2852126737;812873473
520038120;BF0000113082ED01;3204448273;813886721
520038121;9E00001130436201;2650800145;809722369
520038122;3800001130C79201;939524113;818385409
